INITIATIVE_NAME,SURVEY_NAME,SITE_NAME,SITE_COUNTRY,SITE_REGION,SITE_PRODUCT,GROUP_NAME,SUB_GROUP,VALUE_CHAIN,PRODUCT,COUNTRY,ENTITY,PLANT,EFFECTIVE_YEAR,CATEGORY,QUESTION,ANSWER,SCORE,TOTAL_SCORE_BY_INITIATIVES,CLASSIFICATION_LEVEL,PROVIDENCE_AND_EVIDENCE,VERIFICATION_STATUS,ASSURANCE_STATUS,NOTES,QUESTION_INSTRUCTIONS
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Healthy Food at Work,"If applicable, which of the following best describes the level at which you measure your programme?","Yes, measured at least at output-level (e.g. number of workers with access to nutritionally improved meals) and reported on regularly",1,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a3c/671642361635a2acbcf3f8b6,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Healthy Food at Work,To what extent is your programme integrated into the workplace or organisation policy?,Integrated into a basic policy and programme lasts not less than one quarter of the year,1,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a49/671642361635a2acbcf3f8ba,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Breastfeeding Support,Which of these statements best describes the breaks allocated to workers as part of the breastfeeding support programme?,"None of the above, not applicable or data unavailable",0,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618ab5/671642361635a2acbcf3f8be,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Breastfeeding Support,Which of these statements best describes the space(s) available to workers as part of the breastfeeding support programme?,"None of the above, not applicable or data unavailable",0,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618ae5/671642361635a2acbcf3f8c2,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Breastfeeding Support,Which of these statements best describes your maternity leave available to workers in this location as part of the breastfeeding support programme?,18 weeks maternity leave postpartum with at least 2/3 pay for all employees (ILO recommendation 191),1,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618af1/671642361635a2acbcf3f8c6,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Breastfeeding Support,Which of these statements best describes your parental leave available to workers in this location as part of the breastfeeding support programme?,Additional 2 weeks of paid parental leave (on top of local requirement),1,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618afd/671642361635a2acbcf3f8ca,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Breastfeeding Support,Which of these statements best describes your non-dismissal policy applicable to workers in this location as part of the breastfeeding support programme?,"No dismissal during pregnancy, whilst on maternity leave or nursing child until 12 months old",2,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618b09/671642361635a2acbcf3f8ce,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Breastfeeding Support,Which of these statements best describes the extent to which the workers are engaged in the breastfeeding support programme?,"Female employees engaged in development of breastfeeding support program, all staff sensitized to program and global breastfeeding recommendations, and new employees received HR orientation",3,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618b15/671642361635a2acbcf3f8d2,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Breastfeeding Support,To what percentage of your workforce is the workplace breastfeeding support programme available to?,"None of the above, not applicable or data unavailable",0,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618b21/671642361635a2acbcf3f8d6,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Breastfeeding Support,To what percentage of your workforce is the aforementioned maternity and parental leave policy available to?,Improved parental and improved maternity leave are available to all employees,3,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618b2d/671642361635a2acbcf3f8da,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Breastfeeding Support,Which of these statements best describes the proximity of the breastfeeding support spaces available to the workforce?,"None of the above, not applicable or data unavailable",0,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618b39/671642361635a2acbcf3f8de,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Breastfeeding Support,Do you have indicators to measure the progress or impact of this programme?,"None of the above, not applicable or data unavailable",0,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618ac1/671642361635a2acbcf3f8e2,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Breastfeeding Support,"If applicable, which of the following best describes the level at which you measure your programme?","Yes, measured at output-level (e.g. number of workers with access to breastfeeding rooms at the workplace) and reported on regularly",1,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618acd/671642361635a2acbcf3f8e6,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Breastfeeding Support,To what extent is your programme integrated into the workplace or organisation policy?,Integrated into a basic policy. HR policies reviewed and adapted to accommodate breastfeeding support measures,1,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618ad9/671642361635a2acbcf3f8ea,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Custom Metric,Workforce Nutrition Expenses,1218.22,,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/6715f40ce12cabd795797e65/6716423fe12cabd7957994fd,verified,,{},
Calabar_Plant7_T1 (Milling),2024 Workforce Nutrition,Calabar factory,Nigeria,Africa,Grains,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Calabar_Plant7_T1 (Milling),2024,Custom Metric,Workforce Strength,141,,59,SILVER,https://singapore.g17.eco/universal-tracker-provenance/672c77d19558051bacde2363/67319aa763a2381204f78d1c,verified,,{},
Kano_Plant8_T1 (Milling),2024 Workforce Nutrition ,Kano factory,Nigeria,Africa,Wheat,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Kano_Plant8_T1 (Milling),2024,Custom Metric,Workforce Nutrition Expenses,None,,0,BEGINNER,https://singapore.g17.eco/universal-tracker-provenance/6715f40ce12cabd795797e65/671713892897c6fc66e197d9,created,,{},
Kano_Plant8_T1 (Milling),2024 Workforce Nutrition ,Kano factory,Nigeria,Africa,Wheat,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Kano_Plant8_T1 (Milling),2024,Nutrition Education,Which of these statements best describes your nutrition education programme?,"None of the above, not applicable or data unavailable",0,0,BEGINNER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618962/671713892897c6fc66e197e9,created,,{},
Kano_Plant8_T1 (Milling),2024 Workforce Nutrition ,Kano factory,Nigeria,Africa,Wheat,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Kano_Plant8_T1 (Milling),2024,Nutrition Education,Which of these statements bests describes how your educational material is developed or used?,"None of the above, not applicable or data unavailable",0,0,BEGINNER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab61896e/671713892897c6fc66e197f9,created,,{},
Kano_Plant8_T1 (Milling),2024 Workforce Nutrition ,Kano factory,Nigeria,Africa,Wheat,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Kano_Plant8_T1 (Milling),2024,Nutrition Education,To what percentage of your workforce is the programme available to?,"None of the above, not applicable or data unavailable",0,0,BEGINNER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab61897a/671713892897c6fc66e1980d,created,,{},
Kano_Plant8_T1 (Milling),2024 Workforce Nutrition ,Kano factory,Nigeria,Africa,Wheat,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Kano_Plant8_T1 (Milling),2024,Nutrition Education,Which of these statements best describes the affordability to workers of the programme?,"None of the above, not applicable or data unavailable",0,0,BEGINNER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618986/671713892897c6fc66e19821,created,,{},
Kano_Plant8_T1 (Milling),2024 Workforce Nutrition ,Kano factory,Nigeria,Africa,Wheat,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Kano_Plant8_T1 (Milling),2024,Nutrition Education,Which of these statements best fits the proximity nutrition education programme?,"None of the above, not applicable or data unavailable",0,0,BEGINNER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618993/671713892897c6fc66e19835,created,,{},
Kano_Plant8_T1 (Milling),2024 Workforce Nutrition ,Kano factory,Nigeria,Africa,Wheat,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Kano_Plant8_T1 (Milling),2024,Nutrition Education,Do you have indicators to measure the progress or impact of this programme?,"None of the above, not applicable or data unavailable",0,0,BEGINNER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab61899f/6717138a2897c6fc66e19bf9,created,,{},
Kano_Plant8_T1 (Milling),2024 Workforce Nutrition ,Kano factory,Nigeria,Africa,Wheat,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Kano_Plant8_T1 (Milling),2024,Nutrition Education,"If applicable, which of the following best describes the level at which you measure your programme?","None of the above, not applicable or data unavailable",0,0,BEGINNER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab6189ab/6717138a2897c6fc66e19c09,created,,{},
Kano_Plant8_T1 (Milling),2024 Workforce Nutrition ,Kano factory,Nigeria,Africa,Wheat,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Kano_Plant8_T1 (Milling),2024,Nutrition Education,To what extent is your programme integrated into the workplace or organisation policy?,"None of the above, not applicable or data unavailable",0,0,BEGINNER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab6189b7/6717138a2897c6fc66e19c19,created,,{},
Kano_Plant8_T1 (Milling),2024 Workforce Nutrition ,Kano factory,Nigeria,Africa,Wheat,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Kano_Plant8_T1 (Milling),2024,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes your nutrition related health checks and follow-up programme?,"None of the above, not applicable or data unavailable",0,0,BEGINNER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab6189c3/6717138a2897c6fc66e19c29,created,,{},
Kano_Plant8_T1 (Milling),2024 Workforce Nutrition ,Kano factory,Nigeria,Africa,Wheat,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Kano_Plant8_T1 (Milling),2024,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes the frequency at which health checks are made available to workers?,"None of the above, not applicable or data unavailable",0,0,BEGINNER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab6189cf/6717138a2897c6fc66e19c39,created,,{},
Kano_Plant8_T1 (Milling),2024 Workforce Nutrition ,Kano factory,Nigeria,Africa,Wheat,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Kano_Plant8_T1 (Milling),2024,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes the type of follow-up or counselling offered toworkers?,"None of the above, not applicable or data unavailable",0,0,BEGINNER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab6189dc/6717138a2897c6fc66e19c45,created,,{},
Kano_Plant8_T1 (Milling),2024 Workforce Nutrition ,Kano factory,Nigeria,Africa,Wheat,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Crown Flour Mills Limited_NG12,Kano_Plant8_T1 (Milling),2024,Nutrition Related Health Checks And Follow-Up,To what percentage of your workforce is the programme available to?,"None of the above, not applicable or data unavailable",0,0,BEGINNER,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab6189e8/6717138a2897c6fc66e19c51,created,,{},
